sample,checkpoint_ns,predicate_ns,signal_ns,yield_ns,budget_update_ns,total_ns
11811,125,500,5375,1625,1500,9125
11812,125,375,5375,1625,1625,9125
11813,0,375,5375,1625,1500,8875
11814,125,375,5250,1625,1500,8875
11815,125,500,5250,1750,1625,9250
11816,125,375,5250,1625,1500,8875
11817,125,375,5250,1750,1625,9125
11818,125,375,5250,1625,1500,8875
11819,125,375,5250,1625,1500,8875
11820,125,500,5250,1625,1500,9000
11821,125,375,5375,1625,1500,9000
11822,125,375,5375,1625,1500,9000
11823,125,500,5375,1625,1500,9125
11824,125,375,5250,1625,1500,8875
11825,125,375,5250,1625,1500,8875
11826,125,375,5250,1625,1500,8875
11827,125,375,5250,1625,1625,9000
11828,125,375,5250,1625,1500,8875
11829,125,375,5250,1625,1500,8875
11830,125,375,5375,1750,1625,9250
11831,125,375,5375,1625,1500,9000
11832,125,375,5375,1625,1500,9000
11833,125,375,5250,1625,1500,8875
11834,125,375,5250,1625,1500,8875
11835,125,375,5375,1625,1500,9000
11836,125,500,5250,1625,1500,9000
11837,125,375,5250,1625,1500,8875
11838,125,375,5375,1625,1500,9000
11839,125,375,5250,1625,1625,9000
11840,125,375,5375,1625,1500,9000
11841,125,375,5250,1625,1500,8875
11842,125,375,5250,1625,1500,8875
11843,125,375,5375,1625,1500,9000
11844,125,375,5250,1625,1500,8875
11845,125,375,5375,1625,1500,9000
11846,125,500,5375,1625,1500,9125
11847,125,375,5250,1625,1500,8875
11848,125,375,5375,1625,1500,9000
11849,125,500,5375,1750,1500,9250
11850,0,375,5375,1750,1500,9000
11851,125,375,5375,1625,1500,9000
11852,125,375,5250,1625,1500,8875
11853,125,375,5375,1625,1500,9000
11854,125,375,5250,1750,1625,9125
11855,125,375,5250,1750,1500,9000
11856,0,375,5375,1625,1500,8875
11857,125,375,5250,1625,1500,8875
11858,0,375,5375,1625,1500,8875
11859,125,375,5375,1625,1500,9000
11860,125,375,5875,1750,1500,9625
11861,125,375,5500,1750,1500,9250
11862,125,375,5375,1750,1500,9125
11863,125,375,5375,1625,1500,9000
11864,125,375,5250,1625,1500,8875
11865,125,375,5375,1750,1500,9125
11866,125,375,5375,1750,1625,9250
11867,125,375,5250,1625,1500,8875
11868,125,375,5375,1750,1500,9125
11869,125,500,5250,1625,1625,9125
11870,125,375,5250,1625,1500,8875
11871,125,375,5250,1750,1625,9125
11872,125,375,5250,1625,1500,8875
11873,125,375,5250,1750,1500,9000
11874,125,375,5375,1625,1500,9000
11875,125,375,5250,1625,1500,8875
11876,125,375,5500,1625,1500,9125
11877,125,375,5500,1625,1500,9125
11878,125,375,5250,1625,1500,8875
11879,125,375,5250,1625,1500,8875
11880,125,375,5250,1750,1625,9125
11881,125,375,5250,1625,1625,9000
11882,125,375,5500,1750,1500,9250
11883,125,500,5375,1750,1500,9250
11884,125,375,5375,1750,1500,9125
11885,125,375,5375,1625,1500,9000
11886,125,375,5250,1625,1500,8875
11887,125,375,5375,1625,1500,9000
11888,125,375,5375,1750,1500,9125
11889,0,375,5500,1750,1500,9125
11890,0,375,5375,1625,1500,8875
11891,125,375,5375,1750,1500,9125
11892,125,375,5375,1625,1500,9000
11893,125,375,5375,1625,1500,9000
11894,125,375,5375,1625,1500,9000
11895,125,375,5375,1750,1500,9125
11896,0,375,5375,1750,1500,9000
11897,0,375,5500,1750,1500,9125
11898,125,375,5250,1750,1625,9125
11899,125,375,5250,1625,1500,8875
11900,125,375,5250,1625,1500,8875
11901,125,375,5125,1625,1500,8750
11902,125,375,5375,1625,1500,9000
11903,125,375,5375,1625,1500,9000
11904,0,375,5250,1625,1500,8750
11905,125,375,5375,1625,1500,9000
11906,125,375,5250,1750,1500,9000
11907,125,375,5125,1625,1500,8750
11908,0,375,5500,1625,1500,9000
11909,125,500,5375,1750,1500,9250
11910,125,375,5375,1750,1500,9125
11911,0,375,5375,1625,1500,8875
11912,125,375,5250,1750,1625,9125
11913,0,375,5375,1625,1500,8875
11914,125,375,5250,1625,1500,8875
11915,125,500,5250,1625,1500,9000
11916,125,375,5250,1625,1500,8875
11917,0,375,5250,1625,1500,8750
11918,125,500,5375,1625,1500,9125
11919,0,375,5375,1750,1500,9000
11920,125,375,5375,1625,1500,9000
11921,0,375,5125,1625,1500,8625
11922,125,375,5375,1625,1625,9125
11923,125,375,5250,1625,1625,9000
11924,125,500,5375,1750,1500,9250
11925,125,375,5375,1625,1500,9000
11926,125,375,5375,1625,1500,9000
11927,125,375,5375,1625,1500,9000
11928,125,375,5375,1750,1625,9250
11929,125,375,5250,1625,1625,9000
11930,125,375,5250,1625,1500,8875
11931,125,500,5250,1625,1500,9000
11932,0,375,5375,1750,1500,9000
11933,125,375,5250,1625,1500,8875
11934,125,375,5250,1625,1625,9000
11935,125,375,5250,1750,1500,9000
11936,125,375,5500,1750,1625,9375
11937,125,375,5375,1625,1500,9000
11938,0,375,5500,1625,1500,9000
11939,125,375,5375,1750,1500,9125
11940,125,375,5375,1750,1625,9250
11941,125,375,5375,1750,1625,9250
11942,125,375,5375,1750,1500,9125
11943,125,375,5500,1750,1500,9250
11944,0,375,5375,1750,1500,9000
11945,0,375,5500,1750,1500,9125
11946,125,375,5375,1750,1625,9250
11947,125,375,5250,1750,1500,9000
11948,125,375,5375,1625,1500,9000
11949,125,500,5375,1625,1500,9125
11950,125,375,5250,1625,1500,8875
11951,125,500,5375,1625,1500,9125
11952,0,375,5375,1625,1625,9000
11953,125,375,5250,1750,1500,9000
11954,125,375,5250,1625,1500,8875
11955,125,375,5375,1750,1500,9125
11956,0,375,5375,1625,1500,8875
11957,125,375,5375,1750,1500,9125
11958,0,375,5375,1750,1500,9000
11959,0,375,5375,1750,1500,9000
11960,125,375,5375,1750,1625,9250
11961,0,375,5250,1625,1500,8750
11962,0,375,5375,1750,1500,9000
11963,125,375,5375,1625,1500,9000
11964,125,375,5375,1625,1500,9000
11965,125,375,5250,1625,1500,8875
11966,125,375,5250,1750,1500,9000
11967,125,375,5375,1750,1625,9250
11968,125,375,5250,1750,1500,9000
11969,0,375,5250,1625,1500,8750
11970,125,375,5250,1750,1500,9000
11971,125,375,5375,1750,1500,9125
11972,125,375,5375,1750,1500,9125
11973,125,375,5250,1625,1500,8875
11974,125,375,5375,1625,1625,9125
11975,125,375,5250,1750,1625,9125
11976,125,375,5250,1625,1500,8875
11977,125,375,5250,1625,1500,8875
11978,125,375,5375,1625,1500,9000
11979,125,500,5250,1625,1500,9000
11980,125,375,5250,1625,1500,8875
11981,125,500,5875,1750,1625,9875
11982,125,500,5500,1625,1500,9250
11983,125,500,5500,1625,1500,9250
11984,0,375,5375,1750,1500,9000
11985,125,375,5375,1625,1500,9000
11986,125,375,5250,1625,1625,9000
11987,125,375,5375,1750,1500,9125
11988,0,375,5375,1750,1500,9000
11989,125,375,5375,1750,1500,9125
11990,125,375,5375,1625,1500,9000
11991,125,500,5375,1750,1625,9375
11992,125,375,5375,1750,1625,9250
11993,125,375,5250,1625,1500,8875
11994,125,375,5375,1625,1500,9000
11995,125,375,5375,1625,1500,9000
11996,125,375,5375,1625,1500,9000
11997,125,375,5375,1750,1625,9250
11998,125,375,5375,1625,1500,9000
11999,125,375,5250,1625,1500,8875
12000,125,375,5375,1625,1500,9000
12001,125,375,5375,1625,1500,9000
12002,125,375,5375,1750,1625,9250
12003,125,375,5375,1625,1500,9000
12004,125,375,5375,1750,1500,9125
12005,125,375,5250,1750,1625,9125
12006,125,375,5250,1625,1500,8875
12007,125,375,5375,1750,1500,9125
12008,125,375,5375,1625,1500,9000
12009,125,375,5375,1625,1500,9000
12010,125,500,5375,1625,1500,9125
12011,125,375,5500,1625,1500,9125
12012,125,375,5250,1750,1500,9000
12013,125,375,5375,1625,1500,9000
12014,125,375,5375,1750,1625,9250
12015,125,500,5375,1625,1500,9125
12016,125,375,5375,1625,1500,9000
12017,125,375,5375,1750,1500,9125
12018,0,375,5375,1625,1500,8875
12019,125,375,5250,1625,1500,8875
12020,125,375,5375,1625,1500,9000
12021,125,500,5375,1750,1625,9375
12022,125,375,5375,1750,1625,9250
12023,125,375,5375,1750,1500,9125
12024,0,375,5375,1625,1500,8875
12025,125,375,5375,1625,1500,9000
12026,0,375,5250,1625,1500,8750
12027,125,375,5375,1625,1500,9000
12028,125,500,5375,1750,1500,9250
12029,125,375,5500,1625,1500,9125
12030,125,375,5375,1750,1500,9125
12031,125,375,5250,1750,1625,9125
12032,125,375,5375,1625,1625,9125
12033,125,375,5250,1750,1500,9000
12034,0,375,5375,1750,1625,9125
12035,125,375,5250,1750,1500,9000
12036,125,500,5375,1625,1500,9125
12037,125,375,5375,1750,1500,9125
12038,125,500,5250,1750,1500,9125
12039,125,375,5375,1625,1500,9000
12040,125,375,5375,1625,1500,9000
12041,125,375,5375,1625,1500,9000
12042,125,375,5500,1625,1500,9125
12043,125,375,5375,1750,1625,9250
12044,125,375,5250,1625,1500,8875
12045,125,375,5250,1625,1500,8875
12046,125,375,5375,1625,1500,9000
12047,0,375,5500,1625,1500,9000
12048,125,375,5500,1625,1500,9125
12049,125,375,5375,1625,1500,9000
12050,125,500,5375,1625,1500,9125
12051,125,500,5375,1625,1500,9125
12052,125,375,5250,1625,1500,8875
12053,125,375,5250,1750,1625,9125
12054,125,500,5250,1625,1500,9000
12055,125,500,5250,1750,1625,9250
12056,125,375,5500,1750,1500,9250
12057,125,500,5375,1750,1625,9375
12058,125,375,5375,1750,1500,9125
12059,0,375,5375,1625,1500,8875
12060,125,375,5375,1625,1625,9125
12061,125,375,5250,1625,1500,8875
12062,125,375,5375,1625,1625,9125
12063,125,375,5250,1625,1625,9000
12064,125,375,5250,1625,1500,8875
12065,125,375,5375,1750,1625,9250
12066,125,375,5375,1750,1500,9125
12067,125,375,5250,1625,1500,8875
12068,125,375,5375,1750,1500,9125
12069,0,375,5375,1625,1625,9000
12070,125,375,5250,1625,1500,8875
12071,125,375,5250,1750,1500,9000
12072,125,375,5375,1625,1500,9000
12073,125,375,5375,1750,1625,9250
12074,125,375,5250,1750,1500,9000
12075,125,375,5375,1625,1750,9250
12076,125,375,6000,1750,1500,9750
12077,125,375,5500,1750,1625,9375
12078,0,375,5375,1625,1500,8875
12079,125,375,5375,1750,1500,9125
12080,0,375,5375,1625,1500,8875
12081,125,375,5375,1625,1500,9000
12082,125,375,5375,1750,1500,9125
12083,125,375,5250,1625,1500,8875
12084,125,375,5375,1750,1500,9125
12085,125,375,5375,1625,1500,9000
12086,125,375,5375,1750,1500,9125
12087,125,375,5250,1625,1500,8875
12088,125,500,5375,1750,1500,9250
12089,125,375,5500,1625,1500,9125
12090,125,375,5375,1750,1500,9125
12091,125,375,5375,1750,1500,9125
12092,125,500,5250,1625,1500,9000
12093,125,500,5250,1625,1500,9000
12094,125,375,5375,1625,1500,9000
12095,125,500,5250,1500,1500,8875
12096,0,375,5375,1625,1375,8750
12097,125,375,5250,1750,1625,9125
12098,125,375,5375,1750,1500,9125
12099,0,375,5375,1625,1500,8875
12100,125,375,5375,1750,1625,9250
12101,125,375,5375,1625,1500,9000
12102,125,375,5250,1625,1500,8875
12103,125,375,6125,1875,1500,10000
12104,125,375,5625,1750,1625,9500
12105,125,375,5375,1625,1500,9000
12106,125,375,5375,1625,1500,9000
12107,125,375,5250,1625,1500,8875
12108,125,375,5375,1625,1500,9000
12109,0,375,5375,1625,1625,9000
12110,125,375,5250,1625,1500,8875
12111,125,375,5250,1625,1500,8875
12112,125,375,5250,1625,1500,8875
12113,125,375,5375,1750,1500,9125
12114,0,375,5250,1750,1500,8875
12115,0,375,5250,1625,1500,8750
12116,125,375,5500,1625,1500,9125
12117,125,375,5375,1750,1500,9125
12118,125,375,5500,1625,1500,9125
12119,125,375,5250,1625,1500,8875
12120,0,375,5250,1750,1500,8875
12121,0,375,5250,1625,1500,8750
12122,125,375,5375,1625,1500,9000
12123,125,375,5250,1625,1500,8875
12124,125,375,5250,1750,1500,9000
12125,125,375,5375,1750,1500,9125
12126,125,375,5250,1625,1500,8875
12127,125,375,5375,1750,1500,9125
12128,125,375,5375,1625,1500,9000
12129,125,375,5250,1625,1500,8875
12130,125,375,5250,1625,1500,8875
12131,125,375,5250,1625,1625,9000
12132,125,500,5375,1750,1625,9375
12133,0,375,5375,1625,1500,8875
12134,125,375,5375,1625,1500,9000
12135,125,500,5375,1625,1500,9125
12136,125,375,5375,1625,1500,9000
12137,125,375,5250,1625,1375,8750
12138,125,375,5250,1625,1500,8875
12139,125,375,5375,1625,1500,9000
12140,0,375,5375,1750,1500,9000
12141,125,375,5375,1750,1500,9125
12142,125,375,5250,1625,1500,8875
12143,0,375,5500,1625,1500,9000
12144,125,375,5375,1625,1500,9000
12145,125,500,5375,1750,1500,9250
12146,125,375,5375,1625,1500,9000
12147,125,375,5375,1625,1500,9000
12148,125,375,5375,1625,1500,9000
12149,125,375,5375,1750,1500,9125
12150,125,375,5500,1625,1500,9125
12151,0,375,5250,1750,1625,9000
12152,125,375,5375,1625,1625,9125
12153,125,500,5375,1625,1500,9125
12154,125,375,5375,1750,1500,9125
12155,125,375,5500,1625,1500,9125
12156,125,500,5250,1625,1500,9000
12157,125,375,5375,1750,1500,9125
12158,125,375,5375,1750,1500,9125
12159,125,500,5250,1625,1625,9125
12160,0,375,5375,1625,1500,8875
12161,125,375,5250,1750,1625,9125
12162,125,375,5250,1625,1500,8875
12163,125,500,5375,1625,1500,9125
12164,125,375,5375,1750,1500,9125
12165,125,375,5375,1750,1500,9125
12166,125,375,5250,1750,1500,9000
12167,125,375,5250,1625,1500,8875
12168,125,375,5375,1625,1500,9000
12169,125,375,5250,1625,1500,8875
12170,125,375,5375,1625,1500,9000
12171,125,375,5250,1625,1500,8875
12172,125,375,5375,1750,1625,9250
12173,125,375,5375,1750,1500,9125
12174,125,375,5375,1625,1500,9000
12175,125,375,5250,1625,1625,9000
12176,125,375,5250,1625,1500,8875
12177,125,375,5250,1625,1500,8875
12178,125,500,5250,1625,1500,9000
12179,125,375,5375,1625,1500,9000
12180,125,375,5250,1625,1500,8875
12181,125,375,5250,1750,1625,9125
12182,125,375,5250,1625,1625,9000
12183,125,375,5250,1625,1500,8875
12184,0,375,5375,1625,1500,8875
12185,125,375,5250,1625,1500,8875
12186,0,375,5375,1625,1500,8875
12187,125,375,5375,1750,1500,9125
12188,0,375,5500,1625,1500,9000
12189,0,375,5375,1625,1500,8875
12190,125,375,5250,1625,1500,8875
12191,125,375,5250,1625,1500,8875
12192,125,375,5375,1625,1500,9000
12193,125,500,5375,1625,1625,9250
12194,125,500,5375,1625,1500,9125
12195,125,375,5375,1750,1500,9125
12196,125,375,5375,1625,1625,9125
12197,125,375,5375,1625,1500,9000
12198,125,500,5375,1750,1500,9250
12199,125,375,5250,1625,1625,9000
12200,125,375,5250,1625,1500,8875
12201,125,375,5250,1625,1500,8875
12202,125,375,5250,1625,1500,8875
12203,125,375,5375,1625,1500,9000
12204,0,375,5375,1625,1625,9000
12205,125,375,5500,1750,1500,9250
12206,125,375,5375,1750,1625,9250
12207,125,375,5250,1625,1500,8875
12208,125,375,5375,1750,1625,9250
12209,125,500,5375,1625,1625,9250
12210,125,375,5375,1750,1500,9125
12211,125,375,5250,1750,1500,9000
12212,125,375,5250,1625,1625,9000
12213,125,375,5375,1750,1500,9125
12214,125,375,5250,1625,1625,9000
12215,125,375,5375,1625,1500,9000
12216,125,375,5250,1625,1625,9000
12217,125,375,5250,1750,1625,9125
12218,125,375,5250,1750,1500,9000
12219,125,375,5250,1625,1500,8875
12220,125,375,5250,1625,1500,8875
12221,125,375,5375,1625,1500,9000
12222,125,500,5375,1625,1500,9125
12223,125,375,5250,1625,1500,8875
12224,125,375,5875,1875,1500,9750
12225,125,375,5500,1625,1625,9250
12226,125,375,5500,1750,1625,9375
12227,125,375,5375,1750,1625,9250
12228,0,375,5500,1625,1500,9000
12229,0,375,5500,1750,1625,9250
12230,125,375,5250,1750,1625,9125
12231,125,375,5250,1625,1500,8875
12232,125,375,5375,1750,1500,9125
12233,125,375,5375,1625,1500,9000
12234,125,500,5375,1625,1500,9125
12235,125,375,5375,1625,1625,9125
12236,125,375,5250,1750,1625,9125
12237,125,500,5250,1625,1500,9000
12238,125,375,5250,1625,1500,8875
12239,125,375,5500,1625,1500,9125
12240,125,375,5375,1750,1500,9125
12241,125,375,5375,1625,1500,9000
12242,125,375,5375,1625,1500,9000
12243,125,375,5250,1750,1500,9000
12244,0,375,5375,1625,1500,8875
12245,125,375,5375,1500,1500,8875
12246,125,375,5375,1625,1625,9125
12247,125,375,5250,1750,1500,9000
12248,0,375,5250,1625,1500,8750
12249,125,375,5500,1750,1625,9375
12250,125,375,5375,1625,1500,9000
12251,125,375,5250,1625,1500,8875
12252,125,375,5375,1750,1500,9125
12253,125,375,5375,1625,1500,9000
12254,125,375,5375,1750,1500,9125
12255,125,375,5250,1625,1500,8875
12256,125,375,5375,1625,1500,9000
12257,125,500,5250,1625,1625,9125
12258,125,375,5375,1625,1500,9000
12259,125,375,5375,1625,1625,9125
12260,125,375,5375,1750,1625,9250
12261,0,375,5375,1625,1500,8875
12262,125,500,5375,1750,1500,9250
12263,125,375,5375,1750,1500,9125
12264,125,375,5375,1750,1500,9125
12265,125,375,5250,1625,1625,9000
12266,125,375,5375,1750,1625,9250
12267,0,375,5375,1750,1500,9000
12268,125,500,5375,1750,1500,9250
12269,125,375,5375,1750,1500,9125
12270,125,375,5375,1625,1500,9000
12271,0,375,5375,1625,1500,8875
12272,125,375,5375,1750,1625,9250
12273,125,375,5375,1625,1500,9000
12274,0,375,5375,1625,1500,8875
12275,0,375,5250,1625,1500,8750
12276,125,375,5375,1750,1625,9250
12277,125,375,5375,1750,1625,9250
12278,125,375,5250,1750,1625,9125
12279,125,375,5250,1625,1500,8875
12280,125,375,5375,1625,1500,9000
12281,125,375,5250,1750,1500,9000
12282,125,375,5250,1750,1500,9000
12283,125,375,5250,1625,1500,8875
12284,0,375,5500,1625,1500,9000
12285,125,375,5250,1625,1500,8875
12286,125,375,5375,1625,1500,9000
12287,125,375,5375,1750,1500,9125
12288,125,375,5250,1625,1500,8875
12289,125,500,5250,1625,1625,9125
12290,125,375,5375,1625,1500,9000
12291,125,375,5375,1750,1500,9125
12292,125,375,5250,1625,1500,8875
12293,125,500,5375,1625,1500,9125
12294,125,375,5250,1625,1500,8875
12295,125,500,5375,1750,1500,9250
12296,125,375,5375,1625,1500,9000
12297,125,375,5375,1625,1500,9000
12298,125,375,5375,1625,1625,9125
12299,125,375,5250,1750,1625,9125
12300,125,375,5375,1750,1500,9125
12301,0,375,5250,1625,1500,8750
12302,125,500,5375,1750,1500,9250
12303,125,375,5375,1625,1500,9000
12304,125,375,5250,1750,1625,9125
12305,0,375,5375,1625,1500,8875
12306,125,375,5375,1750,1500,9125
12307,0,375,5375,1625,1500,8875
12308,125,375,5375,1750,1625,9250
12309,125,375,5375,1750,1500,9125
12310,125,375,5250,1750,1500,9000
12311,125,375,5375,1750,1375,9000
12312,0,375,5375,1625,1500,8875
12313,125,375,5375,1750,1500,9125
12314,125,375,5375,1750,1500,9125
12315,0,375,5500,1625,1500,9000
12316,125,375,5375,1625,1500,9000
12317,125,375,5250,1625,1500,8875
12318,125,375,5375,1750,1625,9250
12319,125,375,5250,1625,1500,8875
12320,125,375,5250,1625,1500,8875
12321,125,500,5375,1625,1500,9125
12322,125,375,5375,1750,1500,9125
12323,125,375,5375,1750,1500,9125
12324,0,375,5375,1625,1500,8875
12325,125,375,5250,1750,1500,9000
12326,125,375,5375,1625,1500,9000
12327,0,375,5375,1625,1500,8875
12328,125,375,5375,1750,1500,9125
12329,125,375,5375,1750,1500,9125
12330,125,375,5250,1625,1500,8875
12331,125,375,5250,1750,1500,9000
12332,125,375,5375,1625,1500,9000
12333,125,500,5250,1625,1500,9000
12334,125,375,5250,1625,1500,8875
12335,125,375,5375,1750,1500,9125
12336,0,375,5375,1625,1500,8875
12337,125,375,5250,1750,1625,9125
12338,125,375,5375,1750,1500,9125
12339,125,375,5375,1750,1500,9125
12340,125,375,5375,1625,1500,9000
12341,125,375,5500,1625,1500,9125
12342,125,375,5375,1625,1500,9000
12343,125,375,5250,1625,1500,8875
12344,125,375,5375,1625,1500,9000
12345,125,375,5875,1750,1625,9750
12346,0,375,5625,1750,1625,9375
12347,125,375,5375,1750,1625,9250
12348,125,500,5375,1625,1625,9250
12349,125,375,5250,1625,1500,8875
12350,125,375,5375,1625,1500,9000
12351,125,375,5250,1625,1500,8875
12352,125,375,5250,1625,1500,8875
12353,125,500,5250,1625,1500,9000
12354,125,500,5250,1625,1500,9000
12355,125,375,5250,1625,1500,8875
12356,125,375,5250,1625,1500,8875
12357,125,375,5375,1625,1500,9000
12358,125,375,5375,1625,1500,9000
12359,125,375,5375,1625,1500,9000
12360,125,375,5375,1625,1625,9125
12361,125,375,5375,1750,1625,9250
12362,125,375,5375,1625,1500,9000
12363,125,375,5250,1625,1625,9000
12364,125,375,5375,1750,1500,9125
12365,125,375,5250,1750,1625,9125
12366,125,375,5375,1625,1625,9125
12367,0,375,5375,1625,1500,8875
12368,125,375,5500,1625,1500,9125
12369,125,375,5250,1750,1500,9000
12370,125,375,5250,1625,1500,8875
12371,125,375,5375,1625,1625,9125
12372,125,375,5375,1625,1500,9000
12373,125,375,5375,1750,1500,9125
12374,125,375,5500,1625,1500,9125
12375,125,375,5375,1750,1375,9000
12376,125,375,5250,1625,1500,8875
12377,125,375,5250,1625,1500,8875
12378,125,500,5375,1625,1500,9125
12379,125,375,5375,1750,1500,9125
12380,0,375,5375,1625,1625,9000
12381,125,375,5250,1625,1500,8875
12382,0,375,5375,1750,1625,9125
12383,0,375,5250,1625,1625,8875
12384,125,375,5250,1625,1500,8875
12385,125,375,5250,1625,1500,8875
12386,125,500,5250,1625,1500,9000
12387,125,375,5250,1625,1500,8875
12388,125,375,5375,1750,1500,9125
12389,125,375,5375,1625,1500,9000
12390,125,375,5250,1750,1625,9125
12391,125,500,5375,1750,1500,9250
12392,125,375,5375,1625,1500,9000
12393,0,375,5500,1625,1500,9000
12394,125,375,5250,1625,1500,8875
12395,125,375,5375,1750,1500,9125
12396,125,375,5375,1625,1500,9000
12397,125,500,5250,1625,1500,9000
12398,125,375,5250,1750,1500,9000
12399,0,375,5375,1625,1625,9000
12400,125,375,5250,1750,1625,9125
12401,125,375,5375,1625,1500,9000
12402,125,375,5375,1625,1500,9000
12403,125,500,5375,1625,1500,9125
12404,125,375,5375,1750,1500,9125
12405,125,375,5375,1625,1625,9125
12406,125,375,5375,1750,1625,9250
12407,125,375,5375,1625,1625,9125
12408,125,375,5375,1625,1500,9000
12409,125,375,5375,1625,1500,9000
12410,125,500,5500,1750,1500,9375
12411,125,375,5375,1625,1500,9000
