t_s,victim,c_obs,rampart_full,ratio,violation
74952.25,jfdctint,8666.0,25117.031,0.345,False
74952.76,fac,928.0,2439.197,0.3805,False
74953.15,fir2dim,13819.5,14991.022,0.9219,False
74953.69,fmref,740808.5,727400.933,1.0184,True
74954.07,cosf,31353.5,59951.826,0.523,False
75012.83,test3,877001916.0,877025267.452,1.0,False
75013.21,jfdctint,8734.5,25117.031,0.3478,False
75014.28,fac,865.0,2439.197,0.3546,False
75014.66,fir2dim,14091.0,14991.022,0.94,False
75015.23,fmref,748613.0,727400.933,1.0292,True
75015.72,cosf,31757.5,59951.826,0.5297,False
75077.07,test3,909542060.0,877025267.452,1.0371,True
75077.48,jfdctint,8815.0,25117.031,0.351,False
75077.86,fac,1087.5,2439.197,0.4458,False
75078.26,fir2dim,12928.0,14991.022,0.8624,False
75078.99,fmref,735255.0,727400.933,1.0108,True
75079.38,cosf,32768.0,59951.826,0.5466,False
75143.54,test3,949600858.0,877025267.452,1.0828,True
75143.91,jfdctint,9345.0,25117.031,0.3721,False
75144.29,fac,990.0,2439.197,0.4059,False
75144.66,fir2dim,13735.0,14991.022,0.9162,False
75145.19,fmref,737712.0,727400.933,1.0142,True
75145.57,cosf,33134.0,59951.826,0.5527,False
75204.75,test3,878915782.5,877025267.452,1.0022,True
75205.13,jfdctint,9017.5,25117.031,0.359,False
75205.51,fac,769.0,2439.197,0.3153,False
75205.9,fir2dim,13869.0,14991.022,0.9252,False
75206.51,fmref,742432.0,727400.933,1.0207,True
75206.9,cosf,33807.5,59951.826,0.5639,False
75269.92,test3,929666336.5,877025267.452,1.06,True
75270.3,jfdctint,9261.0,25117.031,0.3687,False
75270.68,fac,1188.5,2439.197,0.4873,False
75271.06,fir2dim,13724.5,14991.022,0.9155,False
75271.61,fmref,745381.5,727400.933,1.0247,True
75271.99,cosf,32240.5,59951.826,0.5378,False
75330.92,test3,865193196.0,877025267.452,0.9865,False
75331.3,jfdctint,9067.0,25117.031,0.361,False
75331.67,fac,1011.0,2439.197,0.4145,False
75332.07,fir2dim,13191.5,14991.022,0.88,False
75332.6,fmref,739496.5,727400.933,1.0166,True
75332.98,cosf,32567.0,59951.826,0.5432,False
75394.37,test3,909280777.5,877025267.452,1.0368,True
75394.76,jfdctint,9289.0,25117.031,0.3698,False
75395.14,fac,1032.5,2439.197,0.4233,False
75395.53,fir2dim,13164.0,14991.022,0.8781,False
75396.06,fmref,745589.5,727400.933,1.025,True
75396.44,cosf,32201.0,59951.826,0.5371,False
75455.62,test3,866994137.0,877025267.452,0.9886,False
75456.0,jfdctint,9114.0,25117.031,0.3629,False
75456.38,fac,976.5,2439.197,0.4003,False
75457.01,fir2dim,13670.5,14991.022,0.9119,False
75457.53,fmref,734912.0,727400.933,1.0103,True
75457.93,cosf,32447.5,59951.826,0.5412,False
75518.38,test3,880806394.5,877025267.452,1.0043,True
75518.76,jfdctint,9284.5,25117.031,0.3696,False
75519.14,fac,1196.5,2439.197,0.4905,False
75519.85,fir2dim,12816.5,14991.022,0.8549,False
75520.38,fmref,739260.0,727400.933,1.0163,True
75520.77,cosf,32002.5,59951.826,0.5338,False
75582.13,test3,894736036.0,877025267.452,1.0202,True
75582.53,jfdctint,9174.5,25117.031,0.3653,False
75582.97,fac,1152.0,2439.197,0.4723,False
75583.37,fir2dim,13076.0,14991.022,0.8723,False
75583.9,fmref,746492.5,727400.933,1.0262,True
75584.29,cosf,31784.0,59951.826,0.5302,False
75645.39,test3,894565207.5,877025267.452,1.02,True
75645.89,jfdctint,9163.5,25117.031,0.3648,False
75646.26,fac,841.5,2439.197,0.345,False
75646.65,fir2dim,13670.5,14991.022,0.9119,False
75647.17,fmref,740192.0,727400.933,1.0176,True
75647.55,cosf,32626.5,59951.826,0.5442,False
75706.95,test3,886773026.5,877025267.452,1.0111,True
75707.36,jfdctint,8823.0,25117.031,0.3513,False
75707.74,fac,984.0,2439.197,0.4034,False
75708.16,fir2dim,13145.0,14991.022,0.8769,False
75708.81,fmref,722235.5,727400.933,0.9929,False
75709.19,cosf,32698.5,59951.826,0.5454,False
75770.82,test3,920074514.5,877025267.452,1.0491,True
75771.22,jfdctint,9414.0,25117.031,0.3748,False
75771.66,fac,882.0,2439.197,0.3616,False
75772.04,fir2dim,13803.0,14991.022,0.9208,False
75772.57,fmref,739914.0,727400.933,1.0172,True
75772.95,cosf,32682.5,59951.826,0.5451,False
75835.71,test3,918777298.5,877025267.452,1.0476,True
75836.09,jfdctint,8706.0,25117.031,0.3466,False
75836.47,fac,932.0,2439.197,0.3821,False
75836.9,fir2dim,13420.5,14991.022,0.8952,False
75837.42,fmref,743507.5,727400.933,1.0221,True
75837.81,cosf,31115.5,59951.826,0.519,False
75897.29,test3,873052649.0,877025267.452,0.9955,False
75897.85,jfdctint,8897.0,25117.031,0.3542,False
75898.22,fac,947.5,2439.197,0.3884,False
75898.62,fir2dim,12907.0,14991.022,0.861,False
75899.17,fmref,741333.5,727400.933,1.0192,True
75899.54,cosf,31403.0,59951.826,0.5238,False
75958.4,test3,884890295.0,877025267.452,1.009,True
75959.22,jfdctint,8756.0,25117.031,0.3486,False
75959.63,fac,735.0,2439.197,0.3013,False
75960.04,fir2dim,13287.0,14991.022,0.8863,False
75960.59,fmref,702804.5,727400.933,0.9662,False
75961.07,cosf,33142.5,59951.826,0.5528,False
76019.95,test3,871864041.0,877025267.452,0.9941,False
76020.32,jfdctint,8702.5,25117.031,0.3465,False
76020.69,fac,1097.0,2439.197,0.4497,False
76021.25,fir2dim,13113.5,14991.022,0.8748,False
76022.35,fmref,694586.5,727400.933,0.9549,False
76022.75,cosf,31630.5,59951.826,0.5276,False
76081.7,test3,868349534.0,877025267.452,0.9901,False
76082.09,jfdctint,9008.5,25117.031,0.3587,False
76082.46,fac,988.5,2439.197,0.4053,False
76082.84,fir2dim,13672.5,14991.022,0.912,False
76083.38,fmref,736890.5,727400.933,1.013,True
76083.76,cosf,32642.5,59951.826,0.5445,False
76142.1,test3,866435371.0,877025267.452,0.9879,False
76142.48,jfdctint,8902.0,25117.031,0.3544,False
76142.85,fac,893.5,2439.197,0.3663,False
76143.23,fir2dim,13770.5,14991.022,0.9186,False
76143.75,fmref,736296.5,727400.933,1.0122,True
76144.13,cosf,32173.0,59951.826,0.5366,False
76202.84,test3,876580209.5,877025267.452,0.9995,False
76203.22,jfdctint,9122.0,25117.031,0.3632,False
76203.59,fac,847.5,2439.197,0.3475,False
76203.97,fir2dim,13745.0,14991.022,0.9169,False
76204.51,fmref,741173.0,727400.933,1.0189,True
76204.88,cosf,32078.0,59951.826,0.5351,False
76262.94,test3,868616231.5,877025267.452,0.9904,False
76263.32,jfdctint,9249.0,25117.031,0.3682,False
76263.71,fac,967.5,2439.197,0.3966,False
76264.1,fir2dim,13880.0,14991.022,0.9259,False
76264.64,fmref,743264.5,727400.933,1.0218,True
76265.01,cosf,32029.5,59951.826,0.5343,False
76323.81,test3,865783066.5,877025267.452,0.9872,False
76324.18,jfdctint,9075.0,25117.031,0.3613,False
76324.56,fac,927.5,2439.197,0.3802,False
76324.93,fir2dim,13842.0,14991.022,0.9234,False
76325.48,fmref,742205.0,727400.933,1.0204,True
76325.86,cosf,32308.5,59951.826,0.5389,False
76384.61,test3,871405468.0,877025267.452,0.9936,False
76384.99,jfdctint,9135.5,25117.031,0.3637,False
76385.37,fac,1084.5,2439.197,0.4446,False
76385.79,fir2dim,13726.5,14991.022,0.9156,False
76386.31,fmref,739781.5,727400.933,1.017,True
76386.69,cosf,32179.5,59951.826,0.5368,False
76446.02,test3,876212171.5,877025267.452,0.9991,False
76446.39,jfdctint,9058.0,25117.031,0.3606,False
76446.77,fac,969.0,2439.197,0.3973,False
76447.15,fir2dim,13595.0,14991.022,0.9069,False
76447.69,fmref,742148.5,727400.933,1.0203,True
76448.07,cosf,32598.5,59951.826,0.5437,False
76507.15,test3,873391445.0,877025267.452,0.9959,False
76507.52,jfdctint,8691.5,25117.031,0.346,False
76507.89,fac,914.0,2439.197,0.3747,False
76508.29,fir2dim,13206.0,14991.022,0.8809,False
76508.82,fmref,741591.5,727400.933,1.0195,True
76509.21,cosf,31499.0,59951.826,0.5254,False
76567.58,test3,877203230.0,877025267.452,1.0002,True
76567.96,jfdctint,9146.5,25117.031,0.3642,False
76568.33,fac,765.5,2439.197,0.3138,False
76568.71,fir2dim,13521.0,14991.022,0.9019,False
76569.24,fmref,745328.0,727400.933,1.0246,True
76569.63,cosf,32263.0,59951.826,0.5381,False
76628.93,test3,879635334.5,877025267.452,1.003,True
76629.33,jfdctint,8871.5,25117.031,0.3532,False
76629.7,fac,920.0,2439.197,0.3772,False
76630.11,fir2dim,12888.0,14991.022,0.8597,False
76630.64,fmref,753014.0,727400.933,1.0352,True
76631.02,cosf,32317.5,59951.826,0.5391,False
76689.71,test3,867538430.5,877025267.452,0.9892,False
76690.08,jfdctint,8753.5,25117.031,0.3485,False
76690.45,fac,742.5,2439.197,0.3044,False
76690.86,fir2dim,13259.0,14991.022,0.8845,False
76691.4,fmref,739243.0,727400.933,1.0163,True
76691.79,cosf,31250.0,59951.826,0.5213,False
76750.35,test3,877165298.5,877025267.452,1.0002,True
76750.73,jfdctint,9299.0,25117.031,0.3702,False
76751.1,fac,952.0,2439.197,0.3903,False
76751.5,fir2dim,13167.5,14991.022,0.8784,False
76752.07,fmref,740623.0,727400.933,1.0182,True
76752.44,cosf,32334.5,59951.826,0.5393,False
76810.8,test3,872506794.5,877025267.452,0.9948,False
76811.17,jfdctint,8917.0,25117.031,0.355,False
76811.54,fac,920.5,2439.197,0.3774,False
76811.93,fir2dim,12885.5,14991.022,0.8595,False
76812.47,fmref,754645.0,727400.933,1.0375,True
76812.85,cosf,32442.0,59951.826,0.5411,False
76874.47,test3,899169221.5,877025267.452,1.0252,True
76874.84,jfdctint,8945.0,25117.031,0.3561,False
76875.21,fac,780.5,2439.197,0.32,False
76875.59,fir2dim,13888.5,14991.022,0.9265,False
76876.13,fmref,736815.5,727400.933,1.0129,True
76876.51,cosf,32476.0,59951.826,0.5417,False
76936.68,test3,877990821.0,877025267.452,1.0011,True
76937.06,jfdctint,9220.5,25117.031,0.3671,False
76937.44,fac,1052.0,2439.197,0.4313,False
76937.83,fir2dim,13318.0,14991.022,0.8884,False
76938.37,fmref,741555.5,727400.933,1.0195,True
76938.75,cosf,32632.0,59951.826,0.5443,False
76999.25,test3,873170971.0,877025267.452,0.9956,False
76999.62,jfdctint,9366.5,25117.031,0.3729,False
77000.0,fac,884.0,2439.197,0.3624,False
77000.37,fir2dim,13514.5,14991.022,0.9015,False
77000.91,fmref,735845.0,727400.933,1.0116,True
77001.29,cosf,32368.5,59951.826,0.5399,False
77062.62,test3,873146353.5,877025267.452,0.9956,False
77062.99,jfdctint,9269.5,25117.031,0.3691,False
77063.37,fac,1027.5,2439.197,0.4212,False
77063.74,fir2dim,13550.0,14991.022,0.9039,False
77064.28,fmref,743651.5,727400.933,1.0223,True
77064.66,cosf,32053.5,59951.826,0.5347,False
77125.56,test3,888356944.5,877025267.452,1.0129,True
77125.94,jfdctint,9370.5,25117.031,0.3731,False
77126.31,fac,1040.5,2439.197,0.4266,False
77126.69,fir2dim,14117.5,14991.022,0.9417,False
77127.23,fmref,736220.5,727400.933,1.0121,True
77127.62,cosf,32205.5,59951.826,0.5372,False
77187.22,test3,877379142.0,877025267.452,1.0004,True
77187.6,jfdctint,8632.0,25117.031,0.3437,False
77187.97,fac,1142.5,2439.197,0.4684,False
77188.34,fir2dim,13668.5,14991.022,0.9118,False
77188.89,fmref,747399.0,727400.933,1.0275,True
77189.27,cosf,32352.0,59951.826,0.5396,False
77250.46,test3,898017374.0,877025267.452,1.0239,True
77250.83,jfdctint,9267.0,25117.031,0.369,False
77251.22,fac,1001.0,2439.197,0.4104,False
77251.63,fir2dim,13281.5,14991.022,0.886,False
77252.17,fmref,741651.0,727400.933,1.0196,True
77252.55,cosf,32049.0,59951.826,0.5346,False
77311.7,test3,872674303.5,877025267.452,0.995,False
77312.15,jfdctint,8601.5,25117.031,0.3425,False
77312.51,fac,711.0,2439.197,0.2915,False
77312.99,fir2dim,13642.0,14991.022,0.91,False
77313.53,fmref,740873.0,727400.933,1.0185,True
77313.91,cosf,32056.0,59951.826,0.5347,False
77372.89,test3,873767397.5,877025267.452,0.9963,False
77373.26,jfdctint,9148.5,25117.031,0.3642,False
77373.64,fac,1093.0,2439.197,0.4481,False
77374.01,fir2dim,13859.5,14991.022,0.9245,False
77374.54,fmref,740087.5,727400.933,1.0174,True
77374.92,cosf,31303.0,59951.826,0.5221,False
77434.81,test3,875336959.0,877025267.452,0.9981,False
77435.19,jfdctint,9119.0,25117.031,0.3631,False
77435.57,fac,866.5,2439.197,0.3552,False
77435.95,fir2dim,13659.0,14991.022,0.9111,False
77436.49,fmref,743560.0,727400.933,1.0222,True
77436.87,cosf,32160.0,59951.826,0.5364,False
77501.37,test3,956930246.0,877025267.452,1.0911,True
77501.75,jfdctint,9322.5,25117.031,0.3712,False
77502.12,fac,939.0,2439.197,0.385,False
77502.5,fir2dim,13717.0,14991.022,0.915,False
77503.04,fmref,740423.5,727400.933,1.0179,True
77503.42,cosf,32360.5,59951.826,0.5398,False
77561.91,test3,877725111.0,877025267.452,1.0008,True
77562.29,jfdctint,8678.5,25117.031,0.3455,False
77562.66,fac,783.5,2439.197,0.3212,False
77563.05,fir2dim,13897.0,14991.022,0.927,False
77563.57,fmref,738270.0,727400.933,1.0149,True
77563.96,cosf,32565.0,59951.826,0.5432,False
77622.6,test3,874314529.5,877025267.452,0.9969,False
77622.99,jfdctint,9070.0,25117.031,0.3611,False
77623.36,fac,915.0,2439.197,0.3751,False
77623.75,fir2dim,13030.0,14991.022,0.8692,False
77624.28,fmref,753068.5,727400.933,1.0353,True
77624.66,cosf,32272.5,59951.826,0.5383,False
77684.42,test3,884811584.0,877025267.452,1.0089,True
77684.79,jfdctint,8995.0,25117.031,0.3581,False
77685.18,fac,1175.0,2439.197,0.4817,False
77685.58,fir2dim,13890.0,14991.022,0.9266,False
77686.12,fmref,734481.5,727400.933,1.0097,True
77686.51,cosf,32566.0,59951.826,0.5432,False
77748.39,test3,911156594.5,877025267.452,1.0389,True
77748.76,jfdctint,8717.0,25117.031,0.3471,False
77749.14,fac,1001.0,2439.197,0.4104,False
77749.54,fir2dim,13263.0,14991.022,0.8847,False
77750.09,fmref,743431.0,727400.933,1.022,True
77750.47,cosf,32724.5,59951.826,0.5458,False
77810.39,test3,877059789.5,877025267.452,1.0,True
77810.76,jfdctint,8822.0,25117.031,0.3512,False
77811.14,fac,1087.5,2439.197,0.4458,False
77811.52,fir2dim,13784.5,14991.022,0.9195,False
77812.08,fmref,737198.5,727400.933,1.0135,True
77812.48,cosf,32484.5,59951.826,0.5418,False
77870.17,test3,871913577.0,877025267.452,0.9942,False
77870.55,jfdctint,8733.5,25117.031,0.3477,False
77870.91,fac,888.0,2439.197,0.3641,False
77871.29,fir2dim,13920.0,14991.022,0.9286,False
77871.81,fmref,740602.5,727400.933,1.0181,True
77872.21,cosf,31696.0,59951.826,0.5287,False
77931.91,test3,882917152.5,877025267.452,1.0067,True
77932.29,jfdctint,9239.5,25117.031,0.3679,False
77932.66,fac,735.5,2439.197,0.3015,False
77933.05,fir2dim,13603.0,14991.022,0.9074,False
77933.58,fmref,740535.0,727400.933,1.0181,True
77933.97,cosf,32302.5,59951.826,0.5388,False
77993.8,test3,878427888.5,877025267.452,1.0016,True
77994.18,jfdctint,9241.5,25117.031,0.3679,False
77994.57,fac,913.5,2439.197,0.3745,False
77994.96,fir2dim,13065.5,14991.022,0.8716,False
77995.51,fmref,740835.0,727400.933,1.0185,True
77995.89,cosf,32135.0,59951.826,0.536,False
78055.25,test3,874665991.0,877025267.452,0.9973,False
78055.63,jfdctint,9308.5,25117.031,0.3706,False
78056.01,fac,993.5,2439.197,0.4073,False
78056.39,fir2dim,13902.5,14991.022,0.9274,False
78056.91,fmref,743085.0,727400.933,1.0216,True
78057.3,cosf,33013.5,59951.826,0.5507,False
78116.88,test3,877252181.0,877025267.452,1.0003,True
78117.26,jfdctint,9018.0,25117.031,0.359,False
78117.64,fac,854.5,2439.197,0.3503,False
78118.02,fir2dim,14393.5,14991.022,0.9601,False
78118.56,fmref,741584.0,727400.933,1.0195,True
78118.94,cosf,33064.5,59951.826,0.5515,False
78178.32,test3,878517737.0,877025267.452,1.0017,True
78178.7,jfdctint,9337.0,25117.031,0.3717,False
78179.08,fac,1038.5,2439.197,0.4258,False
78179.47,fir2dim,13421.5,14991.022,0.8953,False
78180.0,fmref,743187.0,727400.933,1.0217,True
78180.39,cosf,32431.0,59951.826,0.541,False
78240.31,test3,877509742.0,877025267.452,1.0006,True
78240.69,jfdctint,9456.5,25117.031,0.3765,False
78241.06,fac,1502.0,2439.197,0.6158,False
78241.44,fir2dim,12913.0,14991.022,0.8614,False
78241.96,fmref,742689.0,727400.933,1.021,True
78242.34,cosf,33358.5,59951.826,0.5564,False
78302.07,test3,882848359.0,877025267.452,1.0066,True
78302.44,jfdctint,9182.5,25117.031,0.3656,False
78302.81,fac,1128.5,2439.197,0.4627,False
78303.21,fir2dim,13192.5,14991.022,0.88,False
78303.75,fmref,743049.5,727400.933,1.0215,True
78304.14,cosf,31626.5,59951.826,0.5275,False
78362.65,test3,873798894.0,877025267.452,0.9963,False
78363.03,jfdctint,9229.5,25117.031,0.3675,False
78363.4,fac,1052.5,2439.197,0.4315,False
78363.78,fir2dim,14093.5,14991.022,0.9401,False
78364.2,fmref,676565.5,727400.933,0.9301,False
78364.58,cosf,32857.0,59951.826,0.5481,False
78423.96,test3,881306330.0,877025267.452,1.0049,True
78424.33,jfdctint,8738.5,25117.031,0.3479,False
78424.71,fac,1039.0,2439.197,0.426,False
78425.09,fir2dim,13749.0,14991.022,0.9171,False
78425.61,fmref,743220.5,727400.933,1.0217,True
78425.99,cosf,32280.5,59951.826,0.5384,False
78484.46,test3,878020687.5,877025267.452,1.0011,True
78484.84,jfdctint,8809.0,25117.031,0.3507,False
78485.21,fac,803.0,2439.197,0.3292,False
78485.61,fir2dim,13088.5,14991.022,0.8731,False
78486.13,fmref,742396.0,727400.933,1.0206,True
78486.51,cosf,32197.0,59951.826,0.537,False
78544.78,test3,875657783.5,877025267.452,0.9984,False
78545.15,jfdctint,9087.0,25117.031,0.3618,False
78545.53,fac,1267.5,2439.197,0.5196,False
78545.93,fir2dim,13081.5,14991.022,0.8726,False
78546.46,fmref,742387.0,727400.933,1.0206,True
78546.84,cosf,32337.5,59951.826,0.5394,False
78607.37,test3,889085263.0,877025267.452,1.0138,True
78607.74,jfdctint,9185.0,25117.031,0.3657,False
78608.13,fac,1056.5,2439.197,0.4331,False
78608.53,fir2dim,13030.0,14991.022,0.8692,False
78609.07,fmref,749979.5,727400.933,1.031,True
78609.45,cosf,32351.5,59951.826,0.5396,False
78668.64,test3,876215348.5,877025267.452,0.9991,False
78669.01,jfdctint,9203.0,25117.031,0.3664,False
78669.39,fac,748.0,2439.197,0.3067,False
78669.94,fir2dim,13875.5,14991.022,0.9256,False
78670.46,fmref,734366.0,727400.933,1.0096,True
78670.83,cosf,32098.5,59951.826,0.5354,False
78729.13,test3,873870544.0,877025267.452,0.9964,False
78729.5,jfdctint,9063.5,25117.031,0.3609,False
78729.95,fac,935.0,2439.197,0.3833,False
78731.2,fir2dim,13126.5,14991.022,0.8756,False
78731.76,fmref,738713.0,727400.933,1.0156,True
78732.16,cosf,31377.5,59951.826,0.5234,False
78791.09,test3,881630282.5,877025267.452,1.0053,True
78791.46,jfdctint,8861.5,25117.031,0.3528,False
78791.84,fac,957.5,2439.197,0.3925,False
78792.24,fir2dim,13948.0,14991.022,0.9304,False
78792.76,fmref,741044.5,727400.933,1.0188,True
78793.17,cosf,31509.0,59951.826,0.5256,False
78852.39,test3,882400047.5,877025267.452,1.0061,True
78852.77,jfdctint,8734.0,25117.031,0.3477,False
78853.14,fac,1143.5,2439.197,0.4688,False
78853.52,fir2dim,13893.0,14991.022,0.9268,False
78854.04,fmref,739415.5,727400.933,1.0165,True
78854.42,cosf,32420.5,59951.826,0.5408,False
78913.18,test3,880573368.0,877025267.452,1.004,True
78913.56,jfdctint,9175.5,25117.031,0.3653,False
78913.93,fac,974.5,2439.197,0.3995,False
78914.32,fir2dim,13566.0,14991.022,0.9049,False
78914.84,fmref,740063.0,727400.933,1.0174,True
78915.22,cosf,33327.5,59951.826,0.5559,False
78973.87,test3,875257597.0,877025267.452,0.998,False
78974.24,jfdctint,8675.5,25117.031,0.3454,False
78974.62,fac,818.0,2439.197,0.3354,False
78974.99,fir2dim,13915.0,14991.022,0.9282,False
78975.53,fmref,741039.0,727400.933,1.0187,True
78975.91,cosf,32168.0,59951.826,0.5366,False
79035.11,test3,881249331.5,877025267.452,1.0048,True
79035.48,jfdctint,9252.5,25117.031,0.3684,False
79035.85,fac,852.5,2439.197,0.3495,False
79036.22,fir2dim,13696.5,14991.022,0.9136,False
79036.78,fmref,737469.5,727400.933,1.0138,True
79037.16,cosf,32042.5,59951.826,0.5345,False
79094.86,test3,877060323.5,877025267.452,1.0,True
79095.24,jfdctint,9252.0,25117.031,0.3684,False
79095.63,fac,1042.5,2439.197,0.4274,False
79096.03,fir2dim,13025.5,14991.022,0.8689,False
79096.56,fmref,740467.5,727400.933,1.018,True
79096.94,cosf,32204.5,59951.826,0.5372,False
79155.55,test3,870005893.5,877025267.452,0.992,False
79155.92,jfdctint,8592.0,25117.031,0.3421,False
79156.31,fac,927.0,2439.197,0.38,False
79156.7,fir2dim,13213.5,14991.022,0.8814,False
79157.24,fmref,735922.5,727400.933,1.0117,True
