t_s,release,victim,injected,c_obs,rampart_full,deadline_miss,shield_recovered
32585.02,3075,test3,False,883743864.5,877025267.452,True,
32585.41,3076,jfdctint,False,8963.5,25117.031,False,
32585.79,3077,fac,False,989.5,2439.197,False,
32586.18,3078,fir2dim,False,13070.0,14991.022,False,
32586.7,3079,fmref,False,740502.5,727400.933,True,
32587.09,3080,cosf,False,31787.0,59951.826,False,
32646.37,3081,test3,False,880158101.0,877025267.452,True,
32646.76,3082,jfdctint,False,9013.5,25117.031,False,
32647.13,3083,fac,False,1034.0,2439.197,False,
32647.55,3084,fir2dim,False,13344.5,14991.022,False,
32648.19,3085,fmref,False,730256.5,727400.933,True,
32648.73,3086,cosf,False,31965.5,59951.826,False,
32707.73,3087,test3,False,873288878.5,877025267.452,False,
32708.1,3088,jfdctint,False,9113.5,25117.031,False,
32708.48,3089,fac,False,909.0,2439.197,False,
32708.88,3090,fir2dim,False,13131.0,14991.022,False,
32709.41,3091,fmref,False,743289.5,727400.933,True,
32709.79,3092,cosf,False,32193.5,59951.826,False,
32772.42,3093,test3,False,932226440.5,877025267.452,True,
32772.8,3094,jfdctint,False,9245.5,25117.031,False,
32773.19,3095,fac,False,1112.5,2439.197,False,
32773.59,3096,fir2dim,False,12980.0,14991.022,False,
32774.12,3097,fmref,False,736386.5,727400.933,True,
32774.5,3098,cosf,False,31987.0,59951.826,False,
32833.51,3099,test3,False,874753097.5,877025267.452,False,
32833.94,3100,jfdctint,False,8819.5,25117.031,False,
32834.34,3101,fac,False,853.0,2439.197,False,
32834.86,3102,fir2dim,False,13193.5,14991.022,False,
32835.6,3103,fmref,False,743721.0,727400.933,True,
32836.01,3104,cosf,False,31348.0,59951.826,False,
32896.45,3105,test3,False,883219982.0,877025267.452,True,
32896.83,3106,jfdctint,False,9254.5,25117.031,False,
32897.2,3107,fac,False,980.5,2439.197,False,
32897.61,3108,fir2dim,False,13718.0,14991.022,False,
32898.14,3109,fmref,False,740194.5,727400.933,True,
32898.52,3110,cosf,False,32320.5,59951.826,False,
32959.58,3111,test3,False,889465958.0,877025267.452,True,
32959.98,3112,jfdctint,False,9477.0,25117.031,False,
32960.35,3113,fac,False,807.5,2439.197,False,
32960.76,3114,fir2dim,False,13294.5,14991.022,False,
32961.29,3115,fmref,False,742189.0,727400.933,True,
32961.69,3116,cosf,False,32279.5,59951.826,False,
33023.81,3117,test3,False,889915491.5,877025267.452,True,
33024.19,3118,jfdctint,False,8802.0,25117.031,False,
33024.57,3119,fac,False,1022.5,2439.197,False,
33024.97,3120,fir2dim,False,13209.0,14991.022,False,
33025.51,3121,fmref,False,743353.5,727400.933,True,
33025.89,3122,cosf,False,32964.5,59951.826,False,
33089.94,3123,test3,False,951413138.0,877025267.452,True,
33090.32,3124,jfdctint,False,9026.5,25117.031,False,
33090.69,3125,fac,False,990.0,2439.197,False,
33091.07,3126,fir2dim,False,13616.5,14991.022,False,
33091.59,3127,fmref,False,739709.5,727400.933,True,
33091.98,3128,cosf,False,32190.5,59951.826,False,
33152.2,3129,test3,False,900041732.5,877025267.452,True,
33152.59,3130,jfdctint,False,9322.0,25117.031,False,
33152.96,3131,fac,False,909.0,2439.197,False,
33153.34,3132,fir2dim,False,13654.0,14991.022,False,
33153.86,3133,fmref,False,738131.5,727400.933,True,
33154.26,3134,cosf,False,32489.0,59951.826,False,
33214.86,3135,test3,False,891634063.5,877025267.452,True,
33215.23,3136,jfdctint,False,9053.5,25117.031,False,
33215.61,3137,fac,False,913.0,2439.197,False,
33216.0,3138,fir2dim,False,12897.5,14991.022,False,
33216.52,3139,fmref,False,737735.5,727400.933,True,
33216.9,3140,cosf,False,31899.5,59951.826,False,
33275.74,3141,test3,False,863794261.5,877025267.452,False,
33276.12,3142,jfdctint,False,9052.0,25117.031,False,
33276.5,3143,fac,False,1168.0,2439.197,False,
33276.9,3144,fir2dim,False,13137.5,14991.022,False,
33277.46,3145,fmref,False,739895.0,727400.933,True,
33277.84,3146,cosf,False,31678.0,59951.826,False,
33345.06,3147,test3,False,950821563.0,877025267.452,True,
33345.61,3148,jfdctint,False,8411.5,25117.031,False,
33345.97,3149,fac,False,880.5,2439.197,False,
33346.63,3150,fir2dim,False,12772.5,14991.022,False,
33347.65,3151,fmref,False,733532.5,727400.933,True,
33348.04,3152,cosf,False,31309.5,59951.826,False,
33415.21,3153,test3,False,866986677.0,877025267.452,False,
33415.76,3154,jfdctint,False,8595.0,25117.031,False,
33416.18,3155,fac,False,860.0,2439.197,False,
33416.94,3156,fir2dim,False,13229.5,14991.022,False,
33417.78,3157,fmref,False,721717.0,727400.933,False,
33418.52,3158,cosf,False,31763.0,59951.826,False,
33490.34,3159,test3,False,860088365.0,877025267.452,False,
33490.93,3160,jfdctint,False,8983.5,25117.031,False,
33491.52,3161,fac,False,708.5,2439.197,False,
33492.14,3162,fir2dim,False,13380.0,14991.022,False,
33492.88,3163,fmref,False,712091.5,727400.933,False,
